          18196                                            5                         18196              9  330182|2004|3          18196            800             10              5            150
           6238                                           13                          6238              5  330345|2007|1           6238            800             10             10            150
          37654             11                                                       37654              1  340045|2003|4          37654            801            103             10
          34035                                           10                         34035              5  330182|2004|2          34035            800             10              2            150
           4765                                            8                          4765              3  340045|2006|2           4765            800             10             10            150
          37432                                           15                         37432              3  340045|2001|4          37432            801            103             10            140
          41359                                           12                         41359              3  340045|2001|2          41359            801            103             10            140
          41397             11                                                       41397              1  340045|2001|1          41397            801            103             10
           5897                                           14                          5897              3  330182|2006|2           5897            800             10              2            150
          41551                                           11                         41551              4  340045|2004|4          41551            801            103             10
          37459                                            8                         37459              7  340045|2003|4          37459            801            103             10            170
           4111                                           11                          4111              3  341059|2004|1           4111            800             10             10            140
           1183                            13             13                          1183              2  341059|2000|3           1183            800             10              2            150
           4959                                           10                          4959              3  330345|2001|4           4959            800             10              2            150
          18300              4                                          346          18300              1  330182|2003|4          18300            800             10              2
          37548                                           14                         37548              4  340045|2002|2          37548            801            103             10            150
          37491                                           14                         37491              5  340045|2002|3          37491            801            103             10            140
          37664              8                                                       37664              1  340045|2003|2          37664            801            103             10
           6252             11                                          374           6252              1  330345|2005|3           6252            800             10              2
          35919                                           10                         35919              7  330182|2003|2          35919            800             10              5            150
           5772                             7              7                          5772              2  330182|2005|2           5772            800             10              2            150
           5196                                           11                          5196              4  330345|2004|2           5196            800             10              2            150
          37455                            13             13                         37455              2  340045|2001|4          37455            801            103             10            150
          41347                                            7                         41347              3  340045|2000|4          41347            801            103             10            150
           5044             10                                          420           5044              1  330345|2001|4           5044            800             10             10
           4466             10                                          409           4466              1  340045|2000|1           4466            800             10              1
           4270                            12             12                          4270              2  341059|2006|3           4270            800             10             10            140
          35922                                           11                         35922              4  330182|2002|1          35922            800             10             10            150
           4242              7                                          381           4242              1  341059|2005|3           4242            800             10              5
          18084                                           13                         18084              6  330182|2001|4          18084            800             10             10            150
           5618                                           13                          5618              7  330182|2003|2           5618            800             10              2            150
           5470                                           12                          5470              4  330002|2003|4           5470            800             10              5            150
           5266                                           17                          5266              6  330345|2005|3           5266            800             10             10            150
           5222                                           12                          5222              6  330345|2005|2           5222            800             10              2            150
           1127                                            9                          1127              3  341059|2000|3           1127            800             10             10            150
          18208                             7              7                         18208              2  330182|2002|1          18208            800             10             10            150
           1123                                           10                          1123              4  341059|2001|1           1123            800             10              2            200
          18257                                           11                         18257              3  330182|2001|2          18257            800             10             10
           4105                                           13                          4105              6  341059|2005|2           4105            800             10              5            140
           4286             11                                          349           4286              1  341059|2006|2           4286            800             10              5
           5331                            12             12                          5331              2  330345|2004|3           5331            800             10              2            150
          41808             18                                                       41808              1  340045|2006|4          41808            801            103             10
          41752                             9              9                         41752              2  340045|2006|4          41752            801            103             10            140
          18185                                           11                         18185              6  330182|2002|3          18185            800             10             10            150
           5096             11                                          357           5096              1  330345|2002|1           5096            800             10             10
          35927                                           11                         35927              3  330182|2003|1          35927            800             10              5            140
           4691                                           15                          4691              3  340045|2005|2           4691            800             10             10            140
          37388                                            9                         37388              6  340045|2001|3          37388            801            103             10
          37315                                            8                         37315              9  340045|2002|4          37315            801            103             10            170
           1150                                           13                          1150              3  341059|2000|3           1150            800             10              2            150
           6245             10                                          382           6245              1  330345|2005|3           6245            800             10              5
           4446             15                                          392           4446              1  340045|1999|2           4446            800             10             10
          37677                                           14                         37677              4  340045|2004|4          37677            801            103             10            140
          41238                                           11                         41238              3  341059|2001|1          41238            800              2             10
          37318                                           13                         37318              6  340045|2000|3          37318            801            103             10            170
           1170                                            6                          1170              4  341059|2001|2           1170            800             10             10            140
           7031                             8              8                          7031              2  340002|1996|3           7031            800             10             10            160
          37280                                           11                         37280              7  340045|2000|4          37280            801            103             10            150
           5282             12                                          347           5282              1  330345|2003|3           5282            800             10              2
           5891              6                                          364           5891              1  330182|2005|3           5891            800             10              2
           4569             11                                          358           4569              1  340045|2002|2           4569            800             10             10
          37507                                           14                         37507              7  340045|2002|3          37507            801            103             10            150
           6128             11                                          392           6128              1  330182|2006|3           6128            800             10              2
           6391                            10             10                          6391              2  330345|2006|4           6391            800             10              2            150
          37337                                            3                         37337              6  340045|2000|3          37337            801            103             10            140
           1133                                            7                          1133              6  341059|2001|4           1133            800             10              5            150
           7031              9                                          358           7031              1  340002|1996|1           7031            800             10             10
           6119                                           13                          6119              3  330182|2006|1           6119            800             10              5            150
          34031                                           11                         34031              3  330182|2002|4          34031            800             10             10            150
           4865             12                                          378           4865              1  340045|2006|3           4865            800             10             10
           6122                            13             13                          6122              2  330182|2007|1           6122            800             10              5            150
          37418                                           11                         37418              4  340045|2002|1          37418            801            103             10            140
           6045             10                                          378           6045              1  330182|2006|1           6045            800             10             10
           5821             10                                          356           5821              1  330182|2005|1           5821            800             10              2
           4404             11                                          377           4404              1  340045|1997|3           4404            800             10             10
           4117             13                                          340           4117              1  341059|2003|2           4117            800             10              5
          37694                                           17                         37694              3  340045|2005|4          37694            801            103             10            150
          18084                                           11                         18084              9  330182|2003|1          18084            800             10             10            150
           4547                            11             11                          4547              2  340045|2002|1           4547            800             10             10            140
          41392                            11             11                         41392              2  340045|2001|3          41392            801            103             10            140
           4390                                            6                          4390              3  340045|1998|3           4390            800             10             10            220
           6222                                           10                          6222              5  330345|2006|4           6222            800             10              2            150
          37502             10                                                       37502              1  340045|2002|1          37502            801            103             10
           5266                                           15                          5266              4  330345|2004|4           5266            800             10             10            170
          37644                                           12                         37644              3  340045|2004|3          37644            801            103             10            140
          34061                            10             10                         34061              2  330182|2001|2          34061            800             10             10
          41320             22                                                       41320              1  340540|2006|3          41320            800              2             10
          41629                                           12                         41629              5  340045|2006|3          41629            801            103             10            140
          34033                                           10                         34033              4  330182|2004|1          34033            800             10              2            150
          37504                                           14                         37504              3  340045|2002|1          37504            801            103             10            150
           1145                            15             15                          1145              2  341059|2000|2           1145            800             10              5            150
          10173                                           12                         10173              3  340002|1996|1          10173            800             10              5            200
          41428             15                                                       41428              1  340045|2001|3          41428            801            103             10
           5869                                           15                          5869              3  330182|2006|2           5869            800             10             10            150
           5533             12                                          377           5533              1  330002|2004|4           5533            800             10              5
           5810                                            7                          5810              3  330182|2006|1           5810            800             10              2            150
          37400                                           11                         37400              5  340045|2002|1          37400            801            103             10            150
          41339                                            6                         41339              3  340045|2000|2          41339            801            103             10            140
           5857             11                                          363           5857              1  330182|2005|2           5857            800             10             10
           4766              6                                          371           4766              1  340045|2005|3           4766            800             10             10
            578                             9              9                           578              2  341059|1997|2            578            800             10             10            150
           6211                            11             11                          6211              2  330345|2005|3           6211            800             10              2            150
          18121                                            8                         18121              5  330182|2003|1          18121            800             10              2            150
          41248                                           10                         41248              3  340540|2000|3          41248            800              2             10
           4729                                            7                          4729              3  340045|2006|1           4729            800             10             10            150
          37652                                           11                         37652              3  340045|2004|3          37652            801            103             10            140
           5610             10                                          343           5610              1  330182|2001|4           5610            800             10             10
           8770                            12             12                          8770              2  340002|1996|1           8770            800             10             10            160
           4056                            13             13                          4056              2  341059|2003|1           4056            800             10             10            150
          18131                                           12                         18131              5  330182|2004|4          18131            800             10              2            150
            905             11                                          352            905              1  341059|1998|1            905            800             10             10
          37279                                            6                         37279              8  340045|2000|2          37279            801            103             10            140
          34028                            14             14                         34028              2  330182|2002|1          34028            800             10             10            150
           6071                            11             11                          6071              2  330182|2006|3           6071            800             10              2            150
           4795              9                                          359           4795              1  340045|2006|1           4795            800             10             10
           4634                            10             10                          4634              2  340045|2004|1           4634            800             10             10            150
           4629              9                                          388           4629              1  340045|2003|4           4629            800             10             10
           5618                                           15                          5618              6  330182|2003|1           5618            800             10             10            140
           3977                            10             10                          3977              2  330065|2001|4           3977            800             10              5            150
          35923                             9              9                         35923              2  330182|2001|4          35923            800             10             10            150
           3658                                            8                          3658              8  330065|2001|3           3658            800             10              5
           4537                                           12                          4537              3  340045|2002|3           4537            800             10             10            140
           4711                                            6                          4711              5  340045|2006|2           4711            800             10              5            140
           4248             12                                          359           4248              1  341059|2005|3           4248            800             10              5
          41502              8                                                       41502              1  340045|2002|4          41502            801            103             10
           4675             17                                          356           4675              1  340045|2004|2           4675            800             10             10
          37318                                           14                         37318              3  340045|1999|2          37318            801            103             10            140
           3775                                           15                          3775              4  330345|2001|2           3775            800             10              2
           5787                                           12                          5787              5  330182|2006|3           5787            800             10              2            150
           5136                                           11                          5136              5  330345|2004|2           5136            800             10              2            150
          41370              8                                                       41370              1  340045|2000|4          41370            801            103             10
            575                            11             11                           575              2  341059|1997|2            575            800             10             10            150
           3304                                           12                          3304              7  330345|2002|1           3304            800             10              2            150
           4019                                            6                          4019              3  330065|2003|2           4019            800             10              2            150
           4938                            12             12                          4938              2  330345|2001|2           4938            800             10              2
           3521                                           11                          3521              4  330002|2001|4           3521            800             10             10            150
          34041                                            7                         34041              7  330182|2004|3          34041            800             10              2            150
          35915                                            7                         35915              5  330182|2003|2          35915            800             10              2            150
           4215              8                                          343           4215              1  341059|2004|4           4215            800             10              5
          37418                                            8                         37418              8  340045|2003|3          37418            801            103             10            140
          37536                                           12                         37536              6  340045|2004|3          37536            801            103             10            140
           4137                                           12                          4137              3  341059|2004|3           4137            800             10              5            150
            829                            11             11                           829              2  341059|1997|4            829            800             10             10            150
          37480                                           13                         37480              5  340045|2002|3          37480            801            103             10            180
           5878              7                                          358           5878              1  330182|2005|3           5878            800             10              2
           4461                             5              5                          4461              2  340045|2000|1           4461            800             10             10            140
          37479                                           10                         37479              4  340045|2002|1          37479            801            103             10            140
          41721                             8              8                         41721              2  340045|2006|3          41721            801            103             10            150
          34037                                            5                         34037              5  330182|2004|3          34037            800             10              2            150
           5332                            11             11                          5332              2  330345|2004|3           5332            800             10             10            140
           4511             13                                          366           4511              1  340045|2001|1           4511            800             10             10
          18289                            11             11                         18289              2  330182|2004|2          18289            800             10              2            150
           4359              9                                          386           4359              1  340002|1995|1           4359            800             10              5
          18239                                           11                         18239              7  330182|2003|4          18239            800             10             10            150
          41652                                           16                         41652              5  340045|2006|4          41652            801            103             10
          41680                             9              9                         41680              2  340045|2005|4          41680            801            103             10            150
          41430                                           17                         41430              4  340045|2002|4          41430            801            103             10
          37529             12                                                       37529              1  340045|2001|2          37529            801            103             10
            974                                           11                           974              3  341059|1999|2            974            800             10              2            150
          18303                            10             10                         18303              2  330182|2004|2          18303            800             10              2            150
          41720                                           20                         41720              3  340045|2006|4          41720            801            103             10            140
          37587             12                                                       37587              1  340045|2001|4          37587            801            103             10
           5979              6                                          361           5979              1  330182|2005|4           5979            800             10             10
          34783                                           14                         34783              3  340045|2001|4          34783            801            103             10
            829                                           11                           829              3  341059|1998|2            829            800             10             10            160
           1235             10                                          364           1235              1  341059|2000|3           1235            800             10             10
          18165                                           13                         18165              3  330182|2004|1          18165            800             10              2            150
           4764              3                                          364           4764              1  340045|2005|3           4764            800             10             10
           5555             13                                          365           5555              1  330002|2005|3           5555            800             10              5
           1129             12                                          401           1129              1  341059|1999|4           1129            800             10             10
           6268             10                                          336           6268              1  330345|2005|3           6268            800             10             10
          41663                            14             14                         41663              2  340045|2005|4          41663            801            103             10            170
           3919                                           16                          3919              8  330065|2003|1           3919            800             10              5            150
            551                                           12                           551              3  341059|1997|3            551            800             10              5            160
           1113                                           11                          1113              5  341059|2001|2           1113            800             10              2            150
           3864                                           11                          3864              4  330345|2002|1           3864            800             10              5            140
          37578             12                                                       37578              1  340045|2002|4          37578            801            103             10
           6243                                           13                          6243              4  330345|2006|3           6243            800             10             10            150
           1227                                           12                          1227              3  341059|2001|2           1227            800             10              5            150
           1170                                           10                          1170              6  341059|2002|1           1170            800             10              5            170
          34608                                            6                         34608              8  330065|2001|3          34608            800             10              5
           4357                                           14                          4357              3  340002|1995|1           4357            800             10             10
           5633                                           11                          5633             11  330182|2003|3           5633            800             10              5            170
           4107             11                                          360           4107              1  341059|2003|2           4107            800             10              5
           4976                                           10                          4976              3  330345|2002|1           4976            800             10              2            150
          37328                                           12                         37328              3  340045|2000|3          37328            801            103             10            150
           4285             10                                          350           4285              1  341059|2006|2           4285            800             10              5
           1137                                           10                          1137              5  341059|2001|2           1137            800             10              2            140
           3352                                           10                          3352             11  330002|2002|3           3352            800             10             10            150
           1308                                           12                          1308              3  341059|2002|2           1308            800             10             10            150
           5509                                            4                          5509              3  330002|2005|1           5509            800             10              5            200
          37368                                           14                         37368              6  340045|2002|2          37368            801            103             10            140
          18241                                           10                         18241              6  330182|2004|2          18241            800             10              5            150
          41611             12                                                       41611              1  340045|2004|4          41611            801            103             10
           4969                                           10                          4969              4  330345|2002|3           4969            800             10             10            150
           1161             13                                          437           1161              1  341059|2000|1           1161            800             10              5
           4466                            11             11                          4466              2  340045|2000|2           4466            800             10             10            140
           6398             10                                          358           6398              1  330345|2006|3           6398            800             10             10
           1101                                           10                          1101              4  341059|2001|1           1101            800             10              5            180
           5528                             5              5                          5528              2  330002|2005|1           5528            800             10              2            160
          37633                                           13                         37633              4  340045|2004|4          37633            801            103             10            200
          41418              4                                                       41418              1  340045|2001|2          41418            801            103             10
          18337                            12             12                         18337              2  330182|2004|3          18337            800             10              2            150
          34039                                            8                         34039              9  330182|2004|1          34039            800             10              2            150
          37605                                           13                         37605              7  340045|2005|1          37605            801            103             10            150
          35919                                           12                         35919              4  330182|2002|1          35919            800             10             10
           1359              9                                          363           1359              1  341059|2001|4           1359            800             10             10
          37678                                           14                         37678              5  340045|2004|4          37678            801            103             10
          41758                            10             10                         41758              2  340045|2006|4          41758            801            103             10            140
          37330                                            9                         37330              4  340045|2000|3          37330            801            103             10            150
          37332                            16             16                         37332              2  340045|2000|2          37332            801            103             10            140
           5472                                            7                          5472              4  330002|2003|4           5472            800             10              5            150
          35931                                           10                         35931              7  330182|2002|2          35931            800             10             10            150
          37385                                           13                         37385              8  340045|2002|2          37385            801            103             10            150
           5101                            10             10                          5101              2  330345|2002|3           5101            800             10              2            150
           3924                                            8                          3924              8  330065|2003|1           3924            800             10              2            150
           6238                             9              9                          6238              2  330345|2005|4           6238            800             10              5            150
          37517                                           11                         37517              3  340045|2003|1          37517            801            103             10
           3697                                           11                          3697             10  330345|2003|2           3697            800             10              2            150
          41527                                            8                         41527              3  340045|2004|1          41527            801            103             10
          41476             10                                                       41476              1  340045|2002|2          41476            801            103             10
            989                            13             13                           989              2  341059|1999|1            989            800             10             10            170
           5171             11                                          344           5171              1  330345|2002|4           5171            800             10             10
          37521                                           12                         37521              6  340045|2004|2          37521            801            103             10            150
           1099                            14             14                          1099              2  341059|2000|1           1099            800             10              5            180
          37564                                           12                         37564              8  340045|2005|3          37564            801            103             10            140
          37613                                           13                         37613              3  340045|2004|2          37613            801            103             10            220
          35908                                           10                         35908              3  330182|2003|3          35908            800             10              5            150
          37298                                           11                         37298              9  340045|2001|3          37298            801            103             10            140
          41388              9                                                       41388              1  340045|2001|1          41388            801            103             10
           5891                             6              6                          5891              2  330182|2005|4           5891            800             10              2            150
           4145              8                                          366           4145              1  341059|2003|4           4145            800             10              5
          37495                            11             11                         37495              2  340045|2001|4          37495            801            103             10            150
          37657                                            9                         37657              6  340045|2006|2          37657            801            103             10            140
           3918                                           13                          3918              4  330065|2001|3           3918            800             10              2
           6009                                           13                          6009              3  330182|2006|4           6009            800             10              2            150
